,word,polarity,sentiment
17041,heterogénea,adj,0
17042,heterogênea,adj,0
17043,heterogéneas,adj,0
17044,heterogêneas,adj,0
17045,heterogéneo,adj,0
17046,heterogêneo,adj,0
17047,heterogéneos,adj,0
17048,heterogêneos,adj,0
17049,heterossexuais,adj,0
17050,heterossexual,adj,0
17051,#hi5,htag,1
17052,hidratada,adj,0
17053,hidratadas,adj,0
17054,hidratado,adj,0
17055,hidratados,adj,0
17056,hidrófoba,adj,-1
17057,hidrófobas,adj,-1
17058,hidrófobo,adj,-1
17059,hidrófobos,adj,-1
17060,hígido,adj,1
17061,higiênica,adj,0
17062,higiénica,adj,1
17063,higiênicas,adj,0
17064,higiénicas,adj,1
17065,higiênico,adj,0
17066,higiénico,adj,1
17067,higiênicos,adj,0
17068,higiénicos,adj,1
17069,hílare,adj,1
17070,hílares,adj,1
17071,hilária,adj,1
17072,hilariante,adj,0
17073,hilariantes,adj,1
17074,hindu,adj,0
17075,hindus,adj,0
17076,hiperactiva,adj,0
17077,hiperactivas,adj,0
17078,hiperactivo,adj,0
17079,hiperactivos,adj,0
17080,hiperbólica,adj,-1
17081,hiperbólicas,adj,-1
17082,hiperbólico,adj,-1
17083,hiperbólicos,adj,-1
17084,hiperconservadora,adj,-1
17085,hiperconservador,adj,-1
17086,hiperconservadoras,adj,-1
17087,hiperconservadores,adj,-1
17088,hipercrítica,adj,-1
17089,hipercríticas,adj,-1
17090,hipercrítico,adj,-1
17091,hipercríticos,adj,-1
17092,hiperculta,adj,1
17093,hipercultas,adj,1
17094,hiperculto,adj,1
17095,hipercultos,adj,1
17096,hiperdotada,adj,1
17097,hiperdotadas,adj,1
17098,hiperdotado,adj,1
17099,hiperdotados,adj,1
17100,hipersensíveis,adj,-1
17101,hipersensível,adj,-1
17102,hipnótica,adj,1
17103,hipnóticas,adj,-1
17104,hipnótico,adj,-1
17105,hipnóticos,adj,-1
17106,hipnotizada,adj,-1
17107,hipnotizadas,adj,-1
17108,hipnotizado,adj,-1
17109,hipnotizados,adj,-1
17110,hipnotizar,vb,1
17111,hipnotizáveis,adj,-1
17112,hipnotizável,adj,-1
17113,hipocondríaca,adj,-1
17114,hipocondríacas,adj,-1
17115,hipocondríaco,adj,-1
17116,hipocondríacos,adj,-1
17117,hipócrita,adj,-1
17118,hipócritas,adj,-1
17119,hipotecar,vb,1
17120,hipotética,adj,-1
17121,hipotéticas,adj,-1
17122,hipotético,adj,-1
17123,hipotéticos,adj,-1
17124,hirsuta,adj,-1
17125,hirsutas,adj,-1
17126,hirsuto,adj,-1
17127,hirsutos,adj,-1
17128,hirta,adj,0
17129,hirtas,adj,0
17130,hirto,adj,0
17131,hirtos,adj,0
17132,histérica,adj,-1
17133,histéricas,adj,-1
17134,histérico,adj,-1
17135,histéricos,adj,-1
17136,#historia,htag,-1
17137,historiar,vb,0
17138,histórica,adj,1
17139,históricas,adj,1
17140,histórico,adj,1
17141,históricos,adj,1
17142,histriónica,adj,-1
17143,histriónicas,adj,-1
17144,histriónico,adj,-1
17145,histriónicos,adj,-1
17146,hitchcockianas,adj,1
17147,hitchcoquiano,adj,1
17148,hodierna,adj,1
17149,hodiernas,adj,1
17150,hodierno,adj,1
17151,hodiernos,adj,1
17152,holandês,adj,1
17153,hollywoodianos,adj,1
17154,homeopática,adj,-1
17155,homeopáticas,adj,-1
17156,homeopático,adj,-1
17157,homeopáticos,adj,-1
17158,homérica,adj,1
17159,homéricas,adj,1
17160,homérico,adj,1
17161,homéricos,adj,1
17162,homicida,adj,-1
17163,homicidas,adj,-1
17164,homiziada,adj,-1
17165,homiziadas,adj,-1
17166,homiziado,adj,-1
17167,homiziados,adj,-1
17168,homiziar,vb,1
17169,homofóbico,adj,-1
17170,homogénea,adj,1
17171,homogéneas,adj,1
17172,homogeneizar,vb,1
17173,homogéneo,adj,1
17174,homogéneos,adj,1
17175,homogenizar,vb,1
17176,homossexuais,adj,0
17177,homossexual,adj,0
17178,honesta,adj,1
17179,honestar,vb,0
17180,honestas,adj,1
17181,honestizar,vb,1
17182,honesto,adj,1
17183,honestos,adj,1
17184,honorária,adj,1
17185,honorárias,adj,1
17186,honorário,adj,1
17187,honorários,adj,1
17188,honoráveis,adj,1
17189,honorável,adj,1
17190,honrada,adj,1
17191,honradas,adj,1
17192,honrado,adj,1
17193,honrados,adj,1
17194,honrar-se,vb,0
17195,honrar,vb,1
17196,honrosa,adj,1
17197,honrosas,adj,1
17198,honroso,adj,1
17199,honrosos,adj,1
17200,#horacerta,htag,-1
17201,horrenda,adj,-1
17202,horrendas,adj,-1
17203,horrendo,adj,-1
17204,horrendos,adj,-1
17205,hórrida,adj,-1
17206,hórridas,adj,-1
17207,hórrido,adj,-1
17208,hórridos,adj,-1
17209,horrífero,adj,-1
17210,horrífica,adj,-1
17211,horríficas,adj,-1
17212,horrífico,adj,-1
17213,horríficos,adj,-1
17214,horripilante,adj,-1
17215,horripilantes,adj,-1
17216,horripilar,vb,1
17217,horrípilo,adj,-1
17218,horríveis,adj,-1
17219,horrível,adj,-1
17220,horrorífico,adj,-1
17221,horrorizar,vb,1
17222,horrorosa,adj,-1
17223,horrorosas,adj,-1
17224,horroroso,adj,1
17225,horrorosos,adj,-1
17226,hospedada,adj,-1
17227,hospedadas,adj,-1
17228,hospedado,adj,-1
17229,hospedados,adj,-1
17230,hospedar,vb,0
17231,hóspede,adj,-1
17232,hospedeira,adj,1
17233,hospedeiras,adj,1
17234,hospedeiro,adj,1
17235,hospedeiros,adj,1
17236,hóspedes,adj,-1
17237,hospitaleira,adj,1
17238,hospitaleiras,adj,1
17239,hospitaleiro,adj,1
17240,hospitaleiros,adj,1
17241,hostil,adj,-1
17242,hostilizar,vb,1
17243,hostis,adj,-1
17244,#hotmail,htag,-1
17245,#html5,htag,1
17246,humana,adj,1
17247,humanal,adj,1
17248,humanas,adj,1
17249,humanista,adj,0
17250,humanistas,adj,0
17251,humanitária,adj,1
17252,humanitárias,adj,1
17253,humanitário,adj,1
17254,humanitários,adj,1
17255,humano,adj,1
17256,humanos,adj,1
17257,humildar,vb,0
17258,humilde,adj,0
17259,humildes,adj,0
17260,humildoso,adj,-1
17261,humilhada,adj,-1
17262,humilhadas,adj,-1
17263,humilhado,adj,-1
17264,humilhados,adj,-1
17265,humilhar,vb,0
17266,humlhar,vb,-1
17267,humorista,adj,-1
17268,humoristas,adj,-1
17269,#humornegro,htag,1
17270,humorosa,adj,-1
17271,humorosas,adj,-1
17272,humoroso,adj,-1
17273,humorosos,adj,-1
17274,húngaras,adj,1
17275,içada,adj,-1
17276,içadas,adj,-1
17277,içado,adj,-1
17278,içados,adj,-1
17279,içar,vb,0
17280,ictiófaga,adj,0
17281,ictiófagas,adj,0
17282,ictiófago,adj,0
17283,ictiófagos,adj,0
17284,#icwd,htag,1
17285,ideais,adj,1
17286,ideal,adj,1
17287,idealista,adj,0
17288,idealistas,adj,0
17289,idealização,adj,1
17290,idealizada,adj,-1
17291,idealizadas,adj,-1
17292,idealizado,adj,-1
17293,idealizados,adj,-1
17294,idealizar,vb,0
17295,idear,vb,1
17296,idêntica,adj,-1
17297,idênticas,adj,-1
17298,idêntico,adj,-1
17299,idênticos,adj,-1
17300,identificar-se,vb,1
17301,identificar,vb,0
17302,ideológico,adj,1
17303,idílica,adj,0
17304,idílicas,adj,0
17305,idílico,adj,0
17306,idílicos,adj,0
17307,idiossincrático,adj,1
17308,idiota,adj,-1
17309,idiotar,vb,1
17310,idiotas,adj,-1
17311,idólatra,adj,0
17312,idolatrada,adj,1
17313,idolatradas,adj,1
17314,idolatrado,adj,1
17315,idolatrados,adj,1
17316,idolatrar,vb,1
17317,idólatras,adj,0
17318,idónea,adj,1
17319,idônea,adj,1
17320,idóneas,adj,1
17321,idôneas,adj,1
17322,idóneo,adj,1
17323,idôneo,adj,1
17324,idóneos,adj,1
17325,idôneos,adj,1
17326,idosa,adj,0
17327,idosas,adj,0
17328,idoso,adj,0
17329,idosos,adj,0
17330,#ie,htag,1
17331,#ifce,htag,-1
17332,#ifdesenvolve,htag,-1
17333,ignara,adj,-1
17334,ignaras,adj,-1
17335,ignaro,adj,-1
17336,ignaros,adj,-1
17337,ignavo,adj,-1
17338,ignificar-se,vb,1
17339,ignificar,vb,0
17340,ignóbeis,adj,-1
17341,ignóbil,adj,-1
17342,ignominiar,vb,1
17343,ignominiosa,adj,-1
17344,ignominiosas,adj,-1
17345,ignominioso,adj,-1
17346,ignominiosos,adj,-1
17347,ignorada,adj,-1
17348,ignoradas,adj,-1
17349,ignorado,adj,-1
17350,ignorados,adj,-1
17351,ignorante,adj,-1
17352,ignorantes,adj,-1
17353,ignota,adj,-1
17354,ignotas,adj,-1
17355,ignoto,adj,-1
17356,ignotos,adj,-1
17357,iguais,adj,0
17358,igual,adj,0
17359,igualar-se,vb,1
17360,igualar,vb,1
17361,igualitária,adj,0
17362,igualitárias,adj,0
17363,igualitário,adj,0
17364,igualitários,adj,0
17365,igualizar-se,vb,1
17366,igualizar,vb,1
17367,ilaquear,vb,0
17368,ilegais,adj,-1
17369,ilegal,adj,-1
17370,ilegalizar,vb,1
17371,ilegítima,adj,-1
17372,ilegitimar,vb,1
17373,ilegítimas,adj,-1
17374,ilegítimo,adj,-1
17375,ilegítimos,adj,-1
17376,ilegíveis,adj,-1
17377,ilegível,adj,-1
17378,ilesa,adj,1
17379,ilesas,adj,1
17380,ileso,adj,1
17381,ilesos,adj,1
17382,iletrada,adj,-1
17383,iletradas,adj,-1
17384,iletrado,adj,-1
17385,iletrados,adj,-1
17386,ilhada,adj,-1
17387,ilhadas,adj,-1
17388,ilhado,adj,-1
17389,ilhados,adj,-1
17390,ilibada,adj,1
17391,ilibadas,adj,1
17392,ilibado,adj,1
17393,ilibados,adj,1
17394,ilibar,vb,-1
17395,iliberais,adj,-1
17396,iliberal,adj,-1
17397,ilidir,vb,1
17398,iligar,vb,0
17399,iliterata,adj,-1
17400,iliteratas,adj,-1
17401,iliterato,adj,-1
17402,iliteratos,adj,-1
17403,ilógica,adj,-1
17404,ilógicas,adj,-1
17405,ilógico,adj,-1
17406,ilógicos,adj,-1
17407,iludida,adj,-1
17408,iludidas,adj,-1
17409,iludido,adj,-1
17410,iludidos,adj,-1
17411,iludir,vb,0
17412,iluminada,adj,1
17413,iluminadas,adj,1
17414,iluminado,adj,1
17415,iluminados,adj,1
17416,iluminar-se,vb,1
17417,iluminar,vb,0
17418,iluminista,adj,0
17419,iluministas,adj,0
17420,ilusionista,adj,1
17421,ilusivo,adj,1
17422,ilusória,adj,1
17423,ilusórias,adj,-1
17424,ilusório,adj,-1
17425,ilusórios,adj,-1
17426,ilustrada,adj,1
17427,ilustradas,adj,1
17428,ilustrado,adj,1
17429,ilustrados,adj,1
17430,ilustrar,vb,-1
17431,ilustrativa,adj,0
17432,ilustrativas,adj,0
17433,ilustrativo,adj,0
17434,ilustrativos,adj,0
17435,ilustre,adj,1
17436,ilustres,adj,1
17437,imaculada,adj,1
17438,imaculadas,adj,1
17439,imaculado,adj,1
17440,imaculados,adj,1
17441,imaculáveis,adj,0
17442,imaculável,adj,0
17443,#imagens,htag,1
17444,imagética,adj,1
17445,imagéticas,adj,1
17446,imagético,adj,1
17447,imagéticos,adj,1
17448,imaginação,adj,1
17449,imaginada,adj,-1
17450,imaginadas,adj,-1
17451,imaginado,adj,-1
17452,imaginados,adj,-1
17453,imaginária,adj,1
17454,imaginárias,adj,1
17455,imaginário,adj,1
17456,imaginários,adj,1
17457,imaginar,vb,0
17458,imaginativa,adj,0
17459,imaginativas,adj,1
17460,imaginativo,adj,0
17461,imaginativos,adj,0
17462,imagineiro,adj,1
17463,imaginosa,adj,0
17464,imaginosas,adj,0
17465,imaginoso,adj,0
17466,imaginosos,adj,0
17467,imanente,adj,1
17468,imanentes,adj,1
17469,imantada,adj,1
17470,imantadas,adj,1
17471,imantado,adj,1
17472,imantados,adj,1
17473,imateriais,adj,0
17474,imaterial,adj,0
17475,imatura,adj,1
17476,imaturas,adj,-1
17477,imaturo,adj,-1
17478,imaturos,adj,-1
17479,imbatíveis,adj,1
17480,imbatível,adj,1
17481,imbecil,adj,-1
17482,imbecilóide,adj,1
17483,imbecis,adj,-1
17484,imberbe,adj,0
17485,imberbes,adj,0
17486,imbicar,vb,1
17487,imbramar,vb,1
17488,imbuída,adj,0
17489,imbuídas,adj,0
17490,imbuído,adj,0
17491,imbuídos,adj,0
17492,imbuir,vb,0
17493,imediata,adj,1
17494,imediatas,adj,1
17495,imediatista,adj,0
17496,imediatistas,adj,0
17497,imediato,adj,1
17498,imediatos,adj,1
17499,imerecida,adj,-1
17500,imerecidas,adj,-1
17501,imerecido,adj,-1
17502,imerecidos,adj,-1
17503,imergida,adj,0
17504,imergidas,adj,0
17505,imergido,adj,0
17506,imergidos,adj,0
17507,imergir,vb,0
17508,imersa,adj,-1
17509,imersas,adj,-1
17510,imerso,adj,-1
17511,imersos,adj,-1
17512,imigrantes,adj,1
17513,imigrar,vb,1
17514,iminente,adj,0
17515,iminentes,adj,0
17516,imisericordiosa,adj,-1
17517,imisericordiosas,adj,-1
17518,imisericordioso,adj,-1
17519,imisericordiosos,adj,-1
17520,imitada,adj,-1
17521,imitadas,adj,-1
17522,imitado,adj,-1
17523,imitadora,adj,0
17524,imitador,adj,0
17525,imitadoras,adj,0
17526,imitadores,adj,0
17527,imitados,adj,-1
17528,imitar,vb,0
17529,imitativa,adj,0
17530,imitativas,adj,0
17531,imitativo,adj,0
17532,imitativos,adj,0
17533,imitir-se,vb,1
17534,imobilizada,adj,0
17535,imobilizadas,adj,0
17536,imobilizado,adj,0
17537,imobilizados,adj,0
17538,imobilizar,vb,0
17539,imoderada,adj,-1
17540,imoderadas,adj,-1
17541,imoderado,adj,-1
17542,imoderados,adj,-1
17543,imodesta,adj,-1
17544,imodestas,adj,-1
17545,imodesto,adj,-1
17546,imodestos,adj,-1
17547,imódico,adj,1
17548,imolada,adj,1
17549,imoladas,adj,1
17550,imolado,adj,1
17551,imolados,adj,1
17552,imolar,vb,1
17553,imorais,adj,-1
17554,imoral,adj,-1
17555,imorigerada,adj,-1
17556,imorigeradas,adj,-1
17557,imorigerado,adj,-1
17558,imorigerados,adj,-1
17559,imortais,adj,1
17560,imortal,adj,1
17561,imortalizada,adj,1
17562,imortalizadas,adj,1
17563,imortalizado,adj,1
17564,imortalizados,adj,1
17565,imotar,vb,1
17566,imóveis,adj,0
17567,imóvel,adj,1
17568,impacientar,vb,-1
17569,impaciente,adj,-1
17570,impacientes,adj,-1
17571,impacta,adj,-1
17572,impactar,adj,1
17573,impactas,adj,-1
17574,impacto,adj,-1
17575,impactos,adj,-1
17576,impagáveis,adj,1
17577,impagável,adj,1
17578,impante,adj,0
17579,impantes,adj,0
17580,ímpar,adj,1
17581,imparáveis,adj,0
17582,imparável,adj,0
17583,imparciais,adj,0
17584,imparcial,adj,0
17585,ímpares,adj,1
17586,impar,vb,1
17587,impassíveis,adj,0
17588,impassível,adj,0
17589,impatriota,adj,-1
17590,impatriotas,adj,-1
17591,impávida,adj,1
17592,impávida e serena,adj,0
17593,impávidas,adj,1
17594,impávidas e serenas,adj,0
17595,impávido,adj,1
17596,impávido e sereno,adj,0
17597,impávidos,adj,1
17598,impávidos e serenos,adj,0
17599,impecáveis,adj,1
17600,impecável,adj,1
17601,impecuniosa,adj,-1
17602,impecuniosas,adj,-1
17603,impecunioso,adj,-1
17604,impecuniosos,adj,-1
17605,impedida,adj,0
17606,impedidas,adj,0
17607,impedido,adj,0
17608,impedidos,adj,0
17609,impedir,vb,-1
17610,impelida,adj,-1
17611,impelidas,adj,-1
17612,impelido,adj,-1
17613,impelidos,adj,-1
17614,impelir,vb,0
17615,impender,vb,0
17616,impenetráveis,adj,-1
17617,impenetrável,adj,-1
17618,impenitente,adj,-1
17619,impenitentes,adj,-1
17620,impensado,adj,-1
17621,imperar,vb,1
17622,imperativa,adj,-1
17623,imperativas,adj,-1
17624,imperativo,adj,-1
17625,imperativos,adj,-1
17626,imperceptíveis,adj,-1
17627,imperceptível,adj,-1
17628,imperdoáveis,adj,-1
17629,imperdoável,adj,1
17630,imperfectibilidade,adj,-1
17631,imperfeita,adj,-1
17632,imperfeitas,adj,-1
17633,imperfeito,adj,-1
17634,imperfeitos,adj,-1
17635,imperiais,adj,-1
17636,imperial,adj,-1
17637,imperialista,adj,-1
17638,imperialistas,adj,-1
17639,imperiosa,adj,-1
17640,imperiosas,adj,-1
17641,imperioso,adj,-1
17642,imperiosos,adj,-1
17643,imperita,adj,-1
17644,imperitas,adj,-1
17645,imperito,adj,-1
17646,imperitos,adj,-1
17647,impermanente,adj,-1
17648,impermanentes,adj,-1
17649,imperscrutáveis,adj,-1
17650,imperscrutável,adj,-1
17651,impertérrita,adj,1
17652,impertérritas,adj,1
17653,impertérrito,adj,1
17654,impertérritos,adj,1
17655,impertinente,adj,-1
17656,impertinentes,adj,-1
17657,imperturbada,adj,1
17658,imperturbadas,adj,1
17659,imperturbado,adj,1
17660,imperturbados,adj,1
17661,imperturbáveis,adj,1
17662,imperturbável,adj,1
17663,impérvio,adj,-1
17664,impessoais,adj,-1
17665,impessoal,adj,1
17666,impetar,vb,1
17667,impeticar,vb,-1
17668,impetrar,vb,1
17669,impetuosa,adj,-1
17670,impetuosas,adj,-1
17671,impetuoso,adj,-1
17672,impetuosos,adj,-1
17673,ímpia,adj,-1
17674,ímpias,adj,-1
17675,impiedosa,adj,-1
17676,impiedosas,adj,-1
17677,impiedoso,adj,-1
17678,impiedosos,adj,-1
17679,impingir,vb,0
17680,ímpio,adj,-1
17681,ímpios,adj,-1
17682,implacáveis,adj,-1
17683,implacável,adj,-1
17684,implantada,adj,0
17685,implantadas,adj,0
17686,implantado,adj,0
17687,implantados,adj,0
17688,implantar,vb,1
17689,implicada,adj,0
17690,implicadas,adj,0
17691,implicado,adj,0
17692,implicados,adj,0
17693,implicante,adj,-1
17694,implicantes,adj,-1
17695,implicar-se,vb,1
17696,implicar,vb,0
17697,implicativa,adj,-1
17698,implicativas,adj,-1
17699,implicativo,adj,-1
17700,implicativos,adj,-1
17701,implícita,adj,-1
17702,implícitas,adj,-1
17703,implícito,adj,-1
17704,implícitos,adj,-1
17705,implodir,vb,0
17706,implorante,adj,0
17707,implorantes,adj,0
17708,implorar,vb,1
17709,implorativa,adj,0
17710,implorativas,adj,0
17711,implorativo,adj,0
17712,implorativos,adj,0
17713,impolido,adj,-1
17714,impoluta,adj,1
17715,impolutas,adj,1
17716,impoluto,adj,1
17717,impolutos,adj,1
17718,imponderada,adj,-1
17719,imponderadas,adj,-1
17720,imponderado,adj,-1
17721,imponderados,adj,-1
17722,imponente,adj,0
17723,imponentes,adj,0
17724,impontuais,adj,-1
17725,impontual,adj,-1
17726,impopular,adj,-1
17727,impopulares,adj,-1
17728,importante,adj,1
17729,importantes,adj,1
17730,importar,vb,1
17731,importuna,adj,-1
17732,importunada,adj,-1
17733,importunadas,adj,-1
17734,importunado,adj,-1
17735,importunador,adj,-1
17736,importunados,adj,-1
17737,importunar-se,vb,1
17738,importunar,vb,-1
17739,importunas,adj,-1
17740,importuno,adj,-1
17741,importunos,adj,-1
17742,impor,vb,1
17743,impossibilitar,vb,1
17744,impossíveis,adj,0
17745,impossível,adj,0
17746,imposta,adj,-1
17747,impostas,adj,-1
17748,imposto,adj,-1
17749,impostora,adj,-1
17750,impostor,adj,-1
17751,impostoras,adj,-1
17752,impostores,adj,-1
17753,impostos,adj,-1
17754,impotente,adj,-1
17755,impotentes,adj,-1
17756,imprecar,vb,1
17757,imprecisa,adj,-1
17758,imprecisas,adj,-1
17759,impreciso,adj,-1
17760,imprecisos,adj,-1
17761,impregnada,adj,-1
17762,impregnadas,adj,-1
17763,impregnado,adj,-1
17764,impregnados,adj,-1
17765,impregnar,vb,0
17766,imprensar,vb,-1
17767,impressionada,adj,0
17768,impressionadas,adj,0
17769,impressionado,adj,0
17770,impressionados,adj,0
17771,impressionante,adj,0
17772,impressionantes,adj,1
17773,impressionar,vb,-1
17774,impressionáveis,adj,0
17775,impressionável,adj,0
17776,impressionista,adj,0
17777,impressionistas,adj,0
17778,imprestabilizar,vb,1
17779,imprestáveis,adj,-1
17780,imprestável,adj,-1
17781,imprevidente,adj,-1
17782,imprevidentes,adj,-1
17783,imprevisíveis,adj,0
17784,imprevisível,adj,0
17785,imprevisto,adj,-1
17786,imprimir,vb,-1
17787,improbar,vb,1
17788,ímprobo,adj,-1
17789,improcedente,adj,-1
17790,improcedentes,adj,-1
17791,improducente,adj,-1
17792,improducentes,adj,-1
17793,improdutiva,adj,-1
17794,improdutivas,adj,-1
17795,improdutivo,adj,-1
17796,improdutivos,adj,-1
17797,improficiente,adj,-1
17798,improfícuo,adj,-1
17799,improlífero,adj,-1
17800,improlífico,adj,-1
17801,improperar,vb,1
17802,impropício,adj,-1
17803,impróspero,adj,-1
17804,improvar,vb,1
17805,improváveis,adj,1
17806,improvável,adj,-1
17807,improvisada,adj,-1
17808,improvisadas,adj,-1
17809,improvisado,adj,-1
17810,improvisadora,adj,0
17811,improvisador,adj,0
17812,improvisadoras,adj,0
17813,improvisadores,adj,0
17814,improvisados,adj,-1
17815,improviso,adj,-1
17816,imprudente,adj,-1
17817,imprudentes,adj,-1
17818,impúbere,adj,0
17819,impúberes,adj,0
17820,impudente,adj,-1
17821,impudentes,adj,-1
17822,impudica,adj,-1
17823,impudicas,adj,-1
17824,impudico,adj,-1
17825,impudicos,adj,-1
17826,impugnada,adj,-1
17827,impugnadas,adj,-1
17828,impugnado,adj,-1
17829,impugnados,adj,-1
17830,impulsar,vb,0
17831,impulsionada,adj,-1
17832,impulsionadas,adj,-1
17833,impulsionado,adj,-1
17834,impulsionados,adj,-1
17835,impulsionar,vb,0
17836,impulsiva,adj,-1
17837,impulsivas,adj,-1
17838,impulsivo,adj,-1
17839,impulsivos,adj,-1
17840,impura,adj,-1
17841,impuras,adj,-1
17842,impurificar,vb,1
17843,impuro,adj,-1
17844,impuros,adj,-1
17845,imputada,adj,-1
17846,imputadas,adj,-1
17847,imputado,adj,-1
17848,imputados,adj,-1
17849,imputar,vb,0
17850,imunda,adj,-1
17851,imundas,adj,-1
17852,imundo,adj,-1
17853,imundos,adj,-1
17854,imune,adj,-1
17855,imunes,adj,-1
17856,imutar-se,vb,0
17857,imutar,vb,0
17858,imutáveis,adj,0
17859,imutável,adj,0
17860,inabaláveis,adj,0
17861,inabalável,adj,0
17862,inábeis,adj,-1
17863,inábil,adj,-1
17864,inabitada,adj,-1
17865,inabitadas,adj,-1
17866,inabitado,adj,-1
17867,inabitados,adj,-1
17868,inabordáveis,adj,-1
17869,inabordável,adj,-1
17870,inacabada,adj,-1
17871,inacabadas,adj,-1
17872,inacabado,adj,-1
17873,inacabados,adj,-1
17874,inaceitáveis,adj,-1
17875,inaceitável,adj,-1
17876,inacessíveis,adj,-1
17877,inacessível,adj,-1
17878,inacreditáveis,adj,0
17879,inacreditável,adj,0
17880,inactiva,adj,-1
17881,inactivas,adj,-1
17882,inactivo,adj,-1
17883,inactivos,adj,-1
17884,inadaptada,adj,-1
17885,inadaptadas,adj,-1
17886,inadaptado,adj,-1
17887,inadaptados,adj,-1
17888,inadequada,adj,-1
17889,inadequadas,adj,-1
17890,inadequado,adj,-1
17891,inadequados,adj,-1
17892,inadiáveis,adj,-1
17893,inadiável,adj,-1
17894,inadmissíveis,adj,-1
17895,inadmissível,adj,1
17896,inalar,vb,1
17897,inalcançáveis,adj,-1
17898,inalcançável,adj,-1
17899,inalterada,adj,0
17900,inalteradas,adj,0
17901,inalterado,adj,0
17902,inalterados,adj,0
17903,inalteráveis,adj,1
17904,inalterável,adj,1
17905,inamável,adj,-1
17906,inamovíveis,adj,-1
17907,inamovível,adj,-1
17908,inanimada,adj,-1
17909,inanimadas,adj,-1
17910,inanimado,adj,-1
17911,inanimados,adj,-1
17912,inânime,adj,-1
17913,inânimes,adj,-1
17914,inapagáveis,adj,0
17915,inapagável,adj,0
17916,inaplicada,adj,-1
17917,inaplicadas,adj,-1
17918,inaplicado,adj,-1
17919,inaplicados,adj,-1
17920,inapreciáveis,adj,-1
17921,inapreciável,adj,-1
17922,inapresentáveis,adj,-1
17923,inapresentável,adj,-1
17924,inapropriado,adj,-1
17925,inapta,adj,-1
17926,inaptas,adj,-1
17927,inapto,adj,-1
17928,inaptos,adj,-1
17929,inatacáveis,adj,1
17930,inatacável,adj,1
17931,inatingíveis,adj,-1
17932,inatingível,adj,-1
17933,inativa,adj,-1
17934,inativas,adj,-1
17935,inativo,adj,-1
17936,inativos,adj,-1
17937,inaturável,adj,-1
17938,inaudita,adj,1
17939,inauditas,adj,1
17940,inaudito,adj,1
17941,inauditos,adj,1
17942,inautêntica,adj,-1
17943,inautênticas,adj,-1
17944,inautêntico,adj,-1
17945,inautênticos,adj,-1
17946,incandescente,adj,-1
17947,incandescentes,adj,-1
17948,incandescer,vb,0
17949,incansáveis,adj,1
17950,incansável,adj,1
17951,incapaz,adj,-1
17952,incapazes,adj,1
17953,incaracterística,adj,-1
17954,incaracterísticas,adj,-1
17955,incaracterístico,adj,-1
17956,incaracterísticos,adj,-1
17957,inçar,vb,0
17958,incauta,adj,-1
17959,incautas,adj,-1
17960,incauto,adj,-1
17961,incautos,adj,-1
17962,incender-se,vb,1
17963,incender,vb,1
17964,incendiada,adj,-1
17965,incendiadas,adj,-1
17966,incendiado,adj,-1
17967,incendiados,adj,-1
17968,incendiária,adj,-1
17969,incendiárias,adj,-1
17970,incendiário,adj,-1
17971,incendiários,adj,-1
17972,incendiar-se,vb,1
17973,incendiar,vb,0
17974,incensadora,adj,-1
17975,incensador,adj,-1
17976,incensadoras,adj,-1
17977,incensadores,adj,-1
17978,incensar,vb,1
17979,incensuráveis,adj,1
17980,incensurável,adj,1
17981,incentiva,adj,-1
17982,incentivar,vb,0
17983,incentivas,adj,-1
17984,incentivo,adj,-1
17985,incentivos,adj,-1
17986,incerta,adj,-1
17987,incertas,adj,-1
17988,incerto,adj,-1
17989,incertos,adj,-1
17990,incessante,adj,0
17991,incessantes,adj,0
17992,inchada,adj,-1
17993,inchadas,adj,-1
17994,inchado,adj,-1
17995,inchados,adj,-1
